Id,Label
2877,2877
3876,3876
7481,7481
9338,9338
12611,12611
12861,12861
15175,15175
22493,22493
4301,4301
16265,16265
21614,21614
7578,7578
14834,14834
15821,15821
22100,22100
11607,11607
19351,19351
2563,2563
8437,8437
12071,12071
2770,2770
6806,6806
11806,11806
8678,8678
8301,8301
267,267
24240,24240
6632,6632
8386,8386
12187,12187
13153,13153
14345,14345
10081,10081
3185,3185
13291,13291
20547,20547
20792,20792
7885,7885
19551,19551
22190,22190
9758,9758
17006,17006
1859,1859
4298,4298
15192,15192
17274,17274
18941,18941
20902,20902
21798,21798
3631,3631
23901,23901
13702,13702
14667,14667
17874,17874
18152,18152
19978,19978
199,199
16935,16935
6482,6482
24148,24148
11629,11629
17099,17099
11325,11325
11318,11318
12720,12720
25729,25729
12743,12743
21712,21712
950,950
1265,1265
1839,1839
3063,3063
3502,3502
4446,4446
5639,5639
6009,6009
6896,6896
9736,9736
9980,9980
13470,13470
15126,15126
16881,16881
17828,17828
17875,17875
18210,18210
19140,19140
19316,19316
23095,23095
23864,23864
25910,25910
25917,25917
14286,14286
17131,17131
20940,20940
6039,6039
6176,6176
6303,6303
15161,15161
20949,20949
22879,22879
18215,18215
19051,19051
21125,21125
1098,1098
16107,16107
26171,26171
8150,8150
13501,13501
16216,16216
4781,4781
6081,6081
6919,6919
19358,19358
23616,23616
4756,4756
5497,5497
8298,8298
12709,12709
18443,18443
18658,18658
18667,18667
26157,26157
450,450
11284,11284
11910,11910
23477,23477
11923,11923
4293,4293
20616,20616
11602,11602
5636,5636
17988,17988
2883,2883
4015,4015
25189,25189
2055,2055
2560,2560
4146,4146
10926,10926
12553,12553
18668,18668
15495,15495
9264,9264
12614,12614
24970,24970
10640,10640
15247,15247
17426,17426
3037,3037
9712,9712
10726,10726
16482,16482
17990,17990
23151,23151
5477,5477
13497,13497
14496,14496
19457,19457
5529,5529
5655,5655
2771,2771
5417,5417
13352,13352
13619,13619
18585,18585
20513,20513
4117,4117
16471,16471
17944,17944
20884,20884
200,200
492,492
4422,4422
6708,6708
7013,7013
8151,8151
9020,9020
9021,9021
9208,9208
9722,9722
16719,16719
16882,16882
17016,17016
17022,17022
19586,19586
19678,19678
24861,24861
12701,12701
18879,18879
11841,11841
20550,20550
4211,4211
7104,7104
11670,11670
11876,11876
17808,17808
24121,24121
25962,25962
21195,21195
15171,15171
15305,15305
17864,17864
23417,23417
4139,4139
5698,5698
9659,9659
10496,10496
11713,11713
20002,20002
25598,25598
25607,25607
25661,25661
4138,4138
11328,11328
21131,21131
23859,23859
21546,21546
12868,12868
17180,17180
17738,17738
18154,18154
16213,16213
20383,20383
24870,24870
6703,6703
12803,12803
13999,13999
15596,15596
17592,17592
18920,18920
15657,15657
10878,10878
26020,26020
11034,11034
18764,18764
22433,22433
9093,9093
13680,13680
13346,13346
6183,6183
369,369
7727,7727
16433,16433
16570,16570
5601,5601
7645,7645
1822,1822
6503,6503
3773,3773
12887,12887
21695,21695
1594,1594
4774,4774
5673,5673
15382,15382
16717,16717
19603,19603
15172,15172
5078,5078
25172,25172
21864,21864
4284,4284
9643,9643
13837,13837
15194,15194
15623,15623
17250,17250
23470,23470
25094,25094
26067,26067
6056,6056
17289,17289
23051,23051
8823,8823
9194,9194
6635,6635
9216,9216
19019,19019
22507,22507
5519,5519
5730,5730
11047,11047
15252,15252
21289,21289
26167,26167
25112,25112
13389,13389
6185,6185
23224,23224
24412,24412
5363,5363
253,253
4634,4634
17122,17122
21051,21051
1125,1125
8055,8055
8526,8526
9486,9486
11537,11537
12453,12453
18880,18880
18909,18909
19962,19962
23476,23476
19078,19078
20427,20427
8520,8520
16177,16177
21100,21100
21156,21156
9125,9125
15943,15943
15626,15626
1093,1093
3059,3059
9649,9649
10251,10251
25903,25903
4143,4143
6808,6808
7802,7802
17127,17127
20554,20554
21777,21777
22108,22108
23555,23555
25718,25718
4247,4247
4250,4250
8726,8726
9491,9491
11379,11379
11405,11405
15196,15196
15938,15938
17126,17126
17764,17764
232,232
1075,1075
8737,8737
13481,13481
13862,13862
16742,16742
24402,24402
128,128
4353,4353
6558,6558
6920,6920
14865,14865
15941,15941
16877,16877
10000,10000
17337,17337
21634,21634
851,851
2713,2713
13199,13199
16837,16837
18032,18032
19568,19568
20004,20004
1341,1341
1408,1408
4273,4273
5259,5259
7355,7355
9143,9143
14357,14357
16332,16332
19940,19940
853,853
8441,8441
16070,16070
16087,16087
17231,17231
19434,19434
23944,23944
24499,24499
10062,10062
23681,23681
23727,23727
2169,2169
5938,5938
16084,16084
18724,18724
18739,18739
19581,19581
20954,20954
23991,23991
6629,6629
8786,8786
14078,14078
22088,22088
22224,22224
4641,4641
17937,17937
21660,21660
12056,12056
2761,2761
14647,14647
4269,4269
26159,26159
3066,3066
5434,5434
7991,7991
8116,8116
11609,11609
15384,15384
16946,16946
17612,17612
15528,15528
163,163
3825,3825
20893,20893
10910,10910
25777,25777
2143,2143
12118,12118
15329,15329
17599,17599
19442,19442
12419,12419
3507,3507
11626,11626
19313,19313
21755,21755
19356,19356
5255,5255
8864,8864
16131,16131
16235,16235
16280,16280
17137,17137
23810,23810
1728,1728
5656,5656
6082,6082
18488,18488
22610,22610
6390,6390
5731,5731
6280,6280
1499,1499
20261,20261
24002,24002
23653,23653
5225,5225
3849,3849
7010,7010
7506,7506
9312,9312
20781,20781
8728,8728
11227,11227
5862,5862
7959,7959
17569,17569
18973,18973
19207,19207
19580,19580
3988,3988
16348,16348
1008,1008
2185,2185
8369,8369
11824,11824
12066,12066
16888,16888
20808,20808
21815,21815
1985,1985
9763,9763
21657,21657
16225,16225
21404,21404
26058,26058
9893,9893
20526,20526
5202,5202
17800,17800
21995,21995
3188,3188
3136,3136
9248,9248
11108,11108
13966,13966
4189,4189
16234,16234
17251,17251
18373,18373
20557,20557
19871,19871
25526,25526
23786,23786
25534,25534
11631,11631
11861,11861
18580,18580
18623,18623
20217,20217
25436,25436
21588,21588
17797,17797
1667,1667
4258,4258
5608,5608
5771,5771
6675,6675
7386,7386
16264,16264
17401,17401
18741,18741
19895,19895
20315,20315
23741,23741
25107,25107
25439,25439
9986,9986
11719,11719
4467,4467
21658,21658
23490,23490
6810,6810
13636,13636
16696,16696
17739,17739
19605,19605
5838,5838
11572,11572
21630,21630
6073,6073
9391,9391
2059,2059
11746,11746
21800,21800
22372,22372
6465,6465
11563,11563
15891,15891
17385,17385
1599,1599
5812,5812
17248,17248
20618,20618
20853,20853
9392,9392
24252,24252
13422,13422
16349,16349
11939,11939
17191,17191
1350,1350
1023,1023
1675,1675
2512,2512
3058,3058
11815,11815
20924,20924
23420,23420
19464,19464
23968,23968
9597,9597
11820,11820
17019,17019
17121,17121
7811,7811
22269,22269
25272,25272
1787,1787
1279,1279
14550,14550
15258,15258
7071,7071
8195,8195
15951,15951
400,400
4379,4379
6541,6541
6905,6905
8216,8216
14498,14498
17502,17502
17740,17740
5408,5408
19609,19609
11066,11066
2340,2340
2443,2443
6918,6918
7650,7650
8184,8184
8625,8625
14369,14369
15395,15395
17583,17583
25977,25977
18684,18684
19501,19501
20942,20942
2182,2182
3553,3553
15571,15571
10918,10918
20253,20253
3955,3955
10532,10532
7524,7524
8721,8721
15005,15005
15372,15372
16022,16022
18685,18685
22083,22083
22105,22105
11522,11522
8857,8857
12235,12235
22129,22129
25387,25387
2826,2826
23216,23216
1073,1073
18399,18399
4289,4289
9135,9135
12160,12160
19809,19809
4027,4027
7450,7450
836,836
16747,16747
18193,18193
9095,9095
12043,12043
18742,18742
22890,22890
26044,26044
8876,8876
10990,10990
4255,4255
4771,4771
5251,5251
18256,18256
18337,18337
20236,20236
124,124
14319,14319
15663,15663
16937,16937
18052,18052
20258,20258
9151,9151
25856,25856
2047,2047
3632,3632
15383,15383
24385,24385
3716,3716
8391,8391
14497,14497
24101,24101
2388,2388
16955,16955
12981,12981
19642,19642
7592,7592
8179,8179
7579,7579
21653,21653
5542,5542
4080,4080
14747,14747
17463,17463
19324,19324
20567,20567
21550,21550
24220,24220
25179,25179
25553,25553
25554,25554
11468,11468
11470,11470
17804,17804
17294,17294
2309,2309
6532,6532
8553,8553
939,939
1834,1834
5056,5056
13664,13664
14037,14037
16940,16940
19613,19613
16335,16335
6913,6913
3594,3594
10024,10024
23713,23713
10376,10376
15325,15325
20344,20344
2001,2001
3633,3633
23064,23064
12712,12712
14324,14324
21409,21409
17124,17124
25719,25719
8261,8261
11464,11464
17997,17997
20662,20662
22837,22837
2316,2316
11929,11929
2532,2532
14067,14067
20086,20086
21772,21772
15715,15715
6506,6506
9037,9037
13483,13483
14711,14711
23623,23623
23686,23686
864,864
1311,1311
3983,3983
26013,26013
18379,18379
18217,18217
26173,26173
21297,21297
18447,18447
21165,21165
4988,4988
17125,17125
9913,9913
22382,22382
17884,17884
20538,20538
24032,24032
2009,2009
7309,7309
8156,8156
8403,8403
16011,16011
22929,22929
22993,22993
8732,8732
10022,10022
14932,14932
16659,16659
22377,22377
22806,22806
14809,14809
22953,22953
23950,23950
18489,18489
95,95
15524,15524
3291,3291
12696,12696
14869,14869
6190,6190
10656,10656
11002,11002
11403,11403
20106,20106
24060,24060
25610,25610
22693,22693
23920,23920
4458,4458
5547,5547
5659,5659
7883,7883
8387,8387
12313,12313
15160,15160
19325,19325
21205,21205
22831,22831
15191,15191
9441,9441
10388,10388
8222,8222
21495,21495
6807,6807
2075,2075
3873,3873
4182,4182
10439,10439
14619,14619
2044,2044
4490,4490
17001,17001
18013,18013
9147,9147
24398,24398
5216,5216
17290,17290
20155,20155
1045,1045
6265,6265
5402,5402
15947,15947
2203,2203
7594,7594
21130,21130
21615,21615
2622,2622
4960,4960
16270,16270
16102,16102
17956,17956
20375,20375
22463,22463
3878,3878
16584,16584
2997,2997
6888,6888
11664,11664
4712,4712
11017,11017
5240,5240
9074,9074
12425,12425
18275,18275
20636,20636
4640,4640
19248,19248
11109,11109
21562,21562
21149,21149
312,312
16545,16545
12786,12786
13673,13673
9266,9266
2750,2750
20668,20668
3068,3068
5631,5631
16067,16067
19569,19569
2917,2917
6031,6031
2010,2010
8064,8064
20599,20599
179,179
547,547
1829,1829
1982,1982
3178,3178
4989,4989
18870,18870
20062,20062
22464,22464
6878,6878
11528,11528
22244,22244
11812,11812
24248,24248
8122,8122
9769,9769
15253,15253
16647,16647
22489,22489
23412,23412
25443,25443
8511,8511
22503,22503
13604,13604
4704,4704
8801,8801
12695,12695
15125,15125
15420,15420
25204,25204
385,385
1323,1323
1606,1606
7072,7072
9890,9890
12849,12849
14377,14377
17981,17981
18234,18234
21220,21220
22225,22225
23506,23506
23620,23620
24332,24332
12106,12106
1267,1267
1511,1511
15793,15793
18102,18102
20772,20772
23248,23248
26193,26193
22830,22830
299,299
14174,14174
18746,18746
22051,22051
22075,22075
24713,24713
14616,14616
17817,17817
2356,2356
6337,6337
17419,17419
18105,18105
2773,2773
5661,5661
6529,6529
6543,6543
16486,16486
8523,8523
19964,19964
2342,2342
2516,2516
21998,21998
941,941
13712,13712
16727,16727
22321,22321
23383,23383
25442,25442
19980,19980
5957,5957
7716,7716
11233,11233
14090,14090
18397,18397
25541,25541
2249,2249
6077,6077
6611,6611
8672,8672
19955,19955
21832,21832
3316,3316
9759,9759
11865,11865
855,855
4261,4261
7772,7772
23299,23299
8871,8871
17090,17090
3772,3772
4104,4104
4431,4431
4967,4967
11152,11152
15616,15616
16262,16262
18995,18995
19562,19562
22087,22087
22109,22109
22839,22839
23683,23683
24477,24477
25304,25304
14854,14854
24489,24489
6835,6835
24219,24219
3321,3321
1151,1151
2410,2410
3843,3843
6301,6301
10247,10247
15414,15414
18743,18743
22032,22032
22903,22903
23674,23674
24294,24294
24706,24706
25998,25998
2124,2124
3293,3293
5825,5825
628,628
9413,9413
13641,13641
1962,1962
1613,1613
13992,13992
15217,15217
15665,15665
16154,16154
21159,21159
915,915
10438,10438
18624,18624
20558,20558
10026,10026
15316,15316
17249,17249
18066,18066
12787,12787
21621,21621
24877,24877
93,93
17343,17343
20328,20328
9103,9103
10684,10684
11878,11878
18557,18557
21101,21101
19909,19909
23474,23474
7093,7093
8000,8000
17395,17395
18582,18582
22375,22375
23419,23419
3231,3231
4705,4705
4773,4773
6411,6411
8549,8549
10500,10500
16352,16352
17546,17546
19808,19808
21931,21931
22369,22369
22466,22466
25159,25159
22815,22815
29,29
16751,16751
750,750
19641,19641
1278,1278
778,778
1048,1048
16743,16743
22235,22235
4376,4376
18246,18246
3718,3718
7511,7511
6642,6642
17277,17277
18209,18209
7247,7247
9459,9459
11829,11829
16872,16872
19996,19996
380,380
20078,20078
5061,5061
20317,20317
12411,12411
8922,8922
9488,9488
17182,17182
22894,22894
10041,10041
13995,13995
10383,10383
13319,13319
16115,16115
21583,21583
25229,25229
2074,2074
10996,10996
19080,19080
751,751
2655,2655
20008,20008
25866,25866
2087,2087
2993,2993
4377,4377
6271,6271
7023,7023
13404,13404
1563,1563
2457,2457
3534,3534
4639,4639
5065,5065
6387,6387
14379,14379
15145,15145
15562,15562
15708,15708
15714,15714
15805,15805
17345,17345
17580,17580
17584,17584
18396,18396
18952,18952
19677,19677
20231,20231
23241,23241
24616,24616
24617,24617
24819,24819
1157,1157
16334,16334
9922,9922
2504,2504
19585,19585
9987,9987
21554,21554
7463,7463
12318,12318
15150,15150
19800,19800
7695,7695
3827,3827
8595,8595
14691,14691
7025,7025
25540,25540
6666,6666
17986,17986
21190,21190
9217,9217
2596,2596
23462,23462
23464,23464
25644,25644
3452,3452
6442,6442
9968,9968
14383,14383
14652,14652
17681,17681
20587,20587
21592,21592
2144,2144
2774,2774
3055,3055
3652,3652
3655,3655
3766,3766
3814,3814
6388,6388
7096,7096
9249,9249
12051,12051
12423,12423
12885,12885
14808,14808
15173,15173
15189,15189
15999,15999
18942,18942
19705,19705
20250,20250
21030,21030
21825,21825
25108,25108
13684,13684
18283,18283
19301,19301
21814,21814
1404,1404
2562,2562
11199,11199
18552,18552
11612,11612
24944,24944
1992,1992
4033,4033
20782,20782
23730,23730
4625,4625
12296,12296
20959,20959
3119,3119
19004,19004
7103,7103
2503,2503
5465,5465
18141,18141
20663,20663
7384,7384
6944,6944
12660,12660
14372,14372
26178,26178
7024,7024
17393,17393
17827,17827
19060,19060
10004,10004
25234,25234
18314,18314
3684,3684
5395,5395
5445,5445
11141,11141
18370,18370
19447,19447
20434,20434
4263,4263
6859,6859
17999,17999
18282,18282
8877,8877
3280,3280
13191,13191
13013,13013
18899,18899
21293,21293
2950,2950
9335,9335
25235,25235
25668,25668
6455,6455
19801,19801
65,65
358,358
8504,8504
21152,21152
19379,19379
19247,19247
18586,18586
27,27
11114,11114
19081,19081
24726,24726
18344,18344
3292,3292
10391,10391
1857,1857
3967,3967
12053,12053
880,880
252,252
15418,15418
4148,4148
9863,9863
8457,8457
15478,15478
24203,24203
3516,3516
7053,7053
12618,12618
13144,13144
15413,15413
18634,18634
3850,3850
9128,9128
113,113
4103,4103
12312,12312
17994,17994
20947,20947
26021,26021
3204,3204
25937,25937
866,866
17825,17825
20173,20173
6305,6305
7726,7726
14870,14870
14872,14872
20316,20316
1493,1493
2452,2452
3811,3811
9027,9027
14153,14153
1436,1436
20064,20064
20331,20331
13864,13864
21154,21154
1293,1293
2621,2621
2623,2623
3283,3283
3812,3812
3820,3820
3824,3824
4834,4834
5131,5131
6222,6222
6456,6456
6525,6525
6868,6868
7525,7525
8448,8448
9433,9433
12802,12802
13482,13482
13526,13526
14157,14157
14373,14373
15148,15148
17600,17600
17819,17819
17823,17823
17824,17824
18000,18000
18444,18444
22324,22324
22901,22901
24474,24474
24479,24479
24615,24615
26039,26039
13035,13035
16110,16110
26130,26130
25449,25449
24341,24341
23135,23135
17818,17818
19697,19697
23219,23219
23809,23809
11583,11583
2879,2879
17297,17297
16227,16227
25219,25219
25089,25089
820,820
2515,2515
4425,4425
7278,7278
14559,14559
2459,2459
6380,6380
1025,1025
1026,1026
1696,1696
15197,15197
18195,18195
13832,13832
17114,17114
20489,20489
7088,7088
7546,7546
23418,23418
15898,15898
11924,11924
25437,25437
22888,22888
12547,12547
25181,25181
3431,3431
164,164
2142,2142
13283,13283
23858,23858
24601,24601
20260,20260
4275,4275
4081,4081
13625,13625
17878,17878
24471,24471
18122,18122
1699,1699
2303,2303
7878,7878
8541,8541
8593,8593
17575,17575
17683,17683
17923,17923
18771,18771
24593,24593
25875,25875
12645,12645
16803,16803
12749,12749
16819,16819
24034,24034
17861,17861
5415,5415
4380,4380
16756,16756
16729,16729
2049,2049
9915,9915
1825,1825
6226,6226
14317,14317
20775,20775
4469,4469
2306,2306
10514,10514
3964,3964
4018,4018
9414,9414
12640,12640
16608,16608
16800,16800
2803,2803
2295,2295
5826,5826
22,22
11183,11183
19440,19440
22618,22618
25043,25043
1101,1101
9030,9030
17854,17854
22487,22487
25891,25891
1823,1823
2003,2003
22031,22031
885,885
2505,2505
17192,17192
1966,1966
8048,8048
15717,15717
4875,4875
4488,4488
15913,15913
2386,2386
16941,16941
8446,8446
18597,18597
11502,11502
11903,11903
12157,12157
12158,12158
24210,24210
1860,1860
3073,3073
4000,4000
3685,3685
4656,4656
18196,18196
23303,23303
24841,24841
4265,4265
5267,5267
5271,5271
7597,7597
7638,7638
7648,7648
11844,11844
7854,7854
1668,1668
4835,4835
15007,15007
10445,10445
21594,21594
22738,22738
17341,17341
24470,24470
15186,15186
13683,13683
21203,21203
21778,21778
26042,26042
3451,3451
7038,7038
2810,2810
18145,18145
21799,21799
192,192
7857,7857
11968,11968
19810,19810
14841,14841
920,920
25904,25904
25829,25829
25849,25849
13355,13355
5182,5182
13311,13311
1879,1879
21548,21548
21177,21177
1174,1174
2712,2712
14176,14176
16415,16415
7046,7046
14710,14710
15682,15682
17157,17157
23093,23093
21547,21547
15357,15357
6076,6076
7311,7311
8629,8629
12615,12615
15163,15163
16483,16483
17731,17731
18913,18913
13990,13990
4555,4555
10346,10346
15687,15687
19143,19143
19383,19383
6291,6291
19223,19223
19739,19739
20568,20568
8452,8452
22233,22233
12612,12612
14843,14843
19208,19208
20569,20569
19703,19703
4825,4825
8037,8037
9593,9593
14621,14621
19608,19608
15250,15250
15589,15589
4836,4836
11898,11898
1028,1028
9924,9924
12262,12262
23775,23775
11012,11012
8198,8198
13010,13010
320,320
1897,1897
5602,5602
6024,6024
17464,17464
17590,17590
18042,18042
21315,21315
22770,22770
5483,5483
18884,18884
22727,22727
2487,2487
3052,3052
6711,6711
16232,16232
22725,22725
14991,14991
8973,8973
14600,14600
23138,23138
4372,4372
10880,10880
16598,16598
3851,3851
7011,7011
8702,8702
18159,18159
15200,15200
15617,15617
2352,2352
1855,1855
2527,2527
5057,5057
7094,7094
22556,22556
19102,19102
748,748
19450,19450
3383,3383
1322,1322
10925,10925
15195,15195
16068,16068
17467,17467
11611,11611
20779,20779
24490,24490
1915,1915
12263,12263
16155,16155
315,315
5629,5629
10499,10499
16718,16718
25599,25599
832,832
3387,3387
4703,4703
7447,7447
9764,9764
10117,10117
14340,14340
14370,14370
15006,15006
16231,16231
16590,16590
16730,16730
19957,19957
21848,21848
22320,22320
5365,5365
7769,7769
15977,15977
17118,17118
22394,22394
19256,19256
510,510
22285,22285
10850,10850
12644,12644
20528,20528
1561,1561
4484,4484
22379,22379
21558,21558
19683,19683
22744,22744
22746,22746
2806,2806
9209,9209
914,914
2243,2243
3442,3442
5162,5162
18633,18633
13036,13036
25114,25114
21544,21544
7090,7090
71,71
12745,12745
19023,19023
10468,10468
8398,8398
9327,9327
403,403
1782,1782
13521,13521
18784,18784
8976,8976
3910,3910
13749,13749
12121,12121
13034,13034
7595,7595
8118,8118
15802,15802
11926,11926
8340,8340
3053,3053
1427,1427
11037,11037
8449,8449
13490,13490
19528,19528
22577,22577
25440,25440
18366,18366
25217,25217
4750,4750
19147,19147
20174,20174
11792,11792
16831,16831
8367,8367
8969,8969
25649,25649
25839,25839
1024,1024
12552,12552
16513,16513
18278,18278
8161,8161
12054,12054
21468,21468
10352,10352
4959,4959
6867,6867
19110,19110
16042,16042
5533,5533
21811,21811
23306,23306
3719,3719
5067,5067
6907,6907
8072,8072
8375,8375
9025,9025
13649,13649
19545,19545
25060,25060
25289,25289
15683,15683
19923,19923
20664,20664
21824,21824
25359,25359
18091,18091
24456,24456
938,938
5087,5087
6737,6737
9988,9988
14620,14620
9514,9514
1959,1959
9723,9723
18558,18558
6513,6513
25138,25138
17275,17275
16801,16801
13387,13387
22048,22048
25176,25176
1793,1793
5481,5481
3754,3754
8185,8185
16496,16496
18613,18613
10497,10497
357,357
23300,23300
24960,24960
18772,18772
14639,14639
2073,2073
1662,1662
2613,2613
20515,20515
23915,23915
12266,12266
15678,15678
17134,17134
21436,21436
23146,23146
23488,23488
25575,25575
9631,9631
10898,10898
9018,9018
14374,14374
18299,18299
19687,19687
677,677
4426,4426
4242,4242
17581,17581
10446,10446
9979,9979
18094,18094
8870,8870
9867,9867
4037,4037
25663,25663
24140,24140
24708,24708
19443,19443
23492,23492
5062,5062
19881,19881
10116,10116
22645,22645
6078,6078
22728,22728
18455,18455
20066,20066
5829,5829
15774,15774
